Time,Labeling
3.316667,2
3.333333,2
3.35,2
3.366667,2
3.383333,2
3.4,2
3.416667,2
3.433333,2
3.45,2
3.466667,2
3.483333,2
3.5,2
3.516667,2
3.533333,2
3.55,2
3.566667,2
3.583333,2
3.6,2
3.616667,2
3.633333,2
3.65,2
3.666667,2
3.683333,2
3.7,2
3.716667,2
3.733333,2
3.75,2
3.766667,2
3.783333,2
3.8,2
3.816667,2
3.833333,2
3.85,2
3.866667,2
3.883333,2
3.9,2
3.916667,2
3.933333,2
3.95,2
3.966667,2
3.983333,2
4,2
4.016667,2
4.033333,2
4.05,2
4.066667,2
4.083333,2
4.1,2
4.116667,2
4.133333,2
4.15,2
4.166667,2
4.183333,2
4.2,2
4.216667,2
4.233333,2
4.25,2
4.266667,2
4.283333,2
4.3,2
4.316667,2
4.333333,2
4.35,2
4.366667,2
4.383333,2
4.4,2
4.416667,2
4.433333,2
4.45,2
4.466667,2
4.483333,2
4.5,2
4.516667,2
4.533333,2
4.55,2
4.566667,2
4.583333,2
4.6,2
4.616667,2
4.633333,2
4.65,2
4.666667,2
4.683333,2
4.7,2
4.716667,2
4.733333,2
4.75,2
4.766667,2
4.783333,2
4.8,2
4.816667,2
4.833333,2
4.85,2
4.866667,2
4.883333,2
4.9,2
4.916667,2
4.933333,2
4.95,2
4.966667,2
4.983333,2
5,2
5.016667,2
5.033333,2
5.05,2
5.066667,2
5.083333,2
5.1,2
5.116667,2
5.133333,2
5.15,2
5.166667,2
5.183333,2
5.2,2
5.216667,2
5.233333,2
5.25,2
5.266667,2
5.283333,2
5.3,2
5.316667,2
5.333333,2
5.35,2
5.366667,2
5.383333,2
5.4,2
5.416667,2
5.433333,2
5.45,2
5.466667,2
5.483333,2
5.5,2
5.516667,2
5.533333,2
5.55,2
5.566667,2
5.583333,2
5.6,2
5.616667,2
5.633333,2
5.65,2
5.666667,2
5.683333,2
5.7,2
5.716667,2
5.733333,2
5.75,2
5.766667,2
5.783333,2
5.8,2
5.816667,2
5.833333,2
5.85,2
5.866667,2
5.883333,2
5.9,2
5.916667,2
5.933333,2
5.95,2
5.966667,2
5.983333,2
6,2
6.016667,2
6.033333,2
6.05,-1
6.066667,-1
6.083333,2
6.1,1.994513
6.116667,1.99177
6.133333,1.989026
6.15,1.983539
6.166667,1.978052
6.183333,1.975309
6.2,1.969822
6.216667,1.964335
6.233333,1.956104
6.25,-1
6.266667,1.94513
6.283333,-1
6.3,-1
6.316667,1.925926
6.333333,1.917695
6.35,-1
6.366667,-1
6.383333,1.909465
6.4,1.901235
6.416667,1.895748
6.433333,1.890261
6.45,1.887517
6.466667,1.88203
6.483333,1.8738
6.5,1.865569
6.516667,1.862826
6.533333,1.857339
6.55,1.854595
6.566667,1.849108
6.583333,1.849108
6.6,1.846365
6.616667,1.846365
6.633333,1.843621
6.65,1.843621
6.666667,1.843621
6.683333,1.843621
6.7,1.843621
6.716667,1.843621
6.733333,1.843621
6.75,1.843621
6.766667,1.851852
6.783333,1.854595
6.8,1.862826
6.816667,1.868313
6.833333,1.876543
6.85,1.879287
6.866667,1.884774
6.883333,1.890261
6.9,1.895748
6.916667,1.898491
6.933333,1.903978
6.95,1.909465
6.966667,1.914952
6.983333,1.917695
7,1.923182
7.016667,1.928669
7.033333,1.934156
7.05,-1
7.066667,1.939643
7.083333,1.942387
7.1,1.942387
7.116667,1.94513
7.133333,1.947874
7.15,1.947874
7.166667,1.950617
7.183333,1.950617
7.2,1.953361
7.216667,1.958848
7.233333,-1
7.25,1.958848
7.266667,1.958848
7.283333,1.958848
7.3,1.958848
7.316667,1.958848
7.333333,1.958848
7.35,1.958848
7.366667,1.958848
7.383333,1.958848
7.4,1.958848
7.416667,1.958848
7.433333,1.958848
7.45,1.958848
7.466667,1.958848
7.483333,1.958848
7.5,1.958848
7.516667,1.958848
7.533333,1.958848
7.55,1.958848
7.566667,1.958848
7.583333,1.958848
7.6,1.958848
7.616667,1.958848
7.633333,1.958848
7.65,1.958848
7.666667,1.958848
7.683333,1.958848
7.7,1.958848
7.716667,1.958848
7.733333,1.958848
7.75,1.958848
7.766667,1.958848
7.783333,1.958848
7.8,1.958848
7.816667,1.958848
7.833333,1.958848
7.85,1.958848
7.866667,1.958848
7.883333,1.958848
7.9,1.958848
7.916667,1.958848
7.933333,1.958848
7.95,1.958848
7.966667,1.958848
7.983333,1.958848
8,1.958848
8.016666,1.958848
8.033334,1.958848
8.05,1.958848
8.066667,1.958848
8.083333,1.958848
8.1,1.958848
8.116667,1.958848
8.133333,1.958848
8.15,1.958848
8.166667,1.958848
8.183333,1.958848
8.2,1.958848
8.216666,1.958848
8.233334,1.958848
8.25,1.958848
8.266666,1.958848
8.283334,1.958848
8.3,1.958848
8.316667,1.958848
8.333333,1.958848
8.35,1.958848
8.366667,1.958848
8.383333,1.958848
8.4,1.958848
8.416667,1.958848
8.433333,1.958848
8.45,1.958848
8.466666,1.958848
8.483334,1.958848
8.5,1.958848
8.516666,1.958848
8.533334,1.958848
8.55,1.958848
8.566667,1.958848
8.583333,1.958848
8.6,1.958848
8.616667,1.958848
8.633333,1.958848
8.65,1.958848
8.666667,1.958848
8.683333,1.958848
8.7,1.958848
8.716666,1.958848
8.733334,1.958848
8.75,1.958848
8.766666,1.958848
8.783334,1.958848
8.8,1.958848
8.816667,1.958848
8.833333,1.958848
8.85,1.958848
8.866667,1.958848
8.883333,1.958848
8.9,1.958848
8.916667,1.958848
8.933333,1.958848
8.95,1.958848
8.966666,1.958848
8.983334,1.958848
9,1.958848
9.016666,1.958848
9.033334,1.958848
9.05,1.958848
9.066667,1.958848
9.083333,1.958848
9.1,1.958848
9.116667,1.958848
9.133333,1.958848
9.15,1.958848
9.166667,1.958848
9.183333,1.958848
9.2,1.958848
9.216666,1.958848
9.233334,1.958848
9.25,1.958848
9.266666,1.958848
9.283334,1.958848
9.3,1.958848
9.316667,1.958848
9.333333,1.958848
9.35,1.958848
9.366667,1.958848
9.383333,1.958848
9.4,1.958848
9.416667,1.958848
9.433333,1.958848
9.45,1.958848
9.466666,1.958848
9.483334,1.958848
9.5,1.958848
9.516666,1.958848
9.533334,1.958848
9.55,1.958848
9.566667,1.958848
9.583333,1.958848
9.6,1.958848
9.616667,1.958848
9.633333,1.958848
9.65,1.958848
9.666667,1.958848
9.683333,1.958848
9.7,1.958848
9.716666,1.958848
9.733334,1.958848
9.75,1.958848
9.766666,1.958848
9.783334,1.958848
9.8,1.958848
9.816667,1.958848
9.833333,1.958848
9.85,1.958848
9.866667,1.958848
9.883333,1.958848
9.9,1.958848
9.916667,1.958848
9.933333,1.958848
9.95,1.958848
9.966666,1.958848
9.983334,1.958848
10,1.958848
10.01667,1.958848
10.03333,1.958848
10.05,1.958848
10.06667,1.958848
10.08333,1.958848
10.1,1.958848
10.11667,1.958848
10.13333,1.958848
10.15,1.958848
10.16667,1.958848
10.18333,1.958848
10.2,1.958848
10.21667,1.958848
10.23333,1.958848
10.25,1.958848
10.26667,1.958848
10.28333,1.958848
10.3,1.958848
10.31667,1.958848
10.33333,1.958848
10.35,1.958848
10.36667,1.958848
10.38333,1.958848
10.4,1.958848
10.41667,1.958848
10.43333,1.958848
10.45,1.958848
10.46667,1.958848
10.48333,1.958848
10.5,1.958848
10.51667,1.958848
10.53333,1.958848
10.55,1.958848
10.56667,1.958848
10.58333,1.958848
10.6,1.958848
10.61667,1.958848
10.63333,1.958848
10.65,1.958848
10.66667,1.958848
10.68333,1.958848
10.7,1.958848
10.71667,1.958848
10.73333,1.958848
10.75,1.958848
10.76667,1.958848
10.78333,1.958848
10.8,1.958848
10.81667,1.958848
10.83333,1.958848
10.85,1.958848
10.86667,1.958848
10.88333,1.958848
10.9,1.958848
10.91667,1.958848
10.93333,1.958848
10.95,1.958848
10.96667,1.958848
10.98333,1.958848
11,1.958848
11.01667,1.958848
11.03333,1.958848
11.05,1.958848
11.06667,1.958848
11.08333,1.958848
11.1,1.958848
11.11667,1.958848
11.13333,1.958848
11.15,1.958848
11.16667,1.958848
11.18333,1.958848
11.2,1.958848
11.21667,1.958848
11.23333,1.958848
11.25,1.958848
11.26667,1.958848
11.28333,1.958848
11.3,1.958848
11.31667,1.958848
11.33333,1.958848
11.35,1.958848
11.36667,1.958848
11.38333,1.958848
11.4,1.958848
11.41667,1.958848
11.43333,1.958848
11.45,1.958848
11.46667,1.958848
11.48333,1.958848
11.5,1.958848
11.51667,1.958848
11.53333,1.958848
11.55,1.958848
11.56667,1.958848
11.58333,1.958848
11.6,1.958848
11.61667,1.958848
11.63333,1.958848
11.65,1.958848
11.66667,1.958848
11.68333,1.958848
11.7,1.958848
11.71667,1.958848
11.73333,1.958848
11.75,1.958848
11.76667,1.958848
11.78333,1.958848
11.8,1.958848
11.81667,1.958848
11.83333,1.958848
11.85,1.958848
11.86667,1.958848
11.88333,1.958848
11.9,1.958848
11.91667,1.958848
11.93333,1.958848
11.95,1.958848
11.96667,1.958848
11.98333,1.958848
12,1.958848
12.01667,1.958848
12.03333,1.958848
12.05,1.958848
12.06667,1.958848
12.08333,1.958848
12.1,1.958848
12.11667,1.958848
12.13333,1.958848
12.15,1.958848
12.16667,1.958848
12.18333,1.958848
12.2,1.958848
12.21667,1.958848
12.23333,1.958848
12.25,1.958848
12.26667,1.958848
12.28333,1.958848
12.3,1.958848
12.31667,1.958848
12.33333,1.958848
12.35,1.958848
12.36667,1.958848
12.38333,1.958848
12.4,1.958848
12.41667,1.958848
12.43333,1.958848
12.45,1.958848
12.46667,1.958848
12.48333,1.958848
12.5,1.958848
12.51667,1.958848
12.53333,1.958848
12.55,1.958848
12.56667,1.958848
12.58333,1.958848
12.6,1.958848
12.61667,1.958848
12.63333,1.958848
12.65,1.958848
12.66667,1.958848
12.68333,1.958848
12.7,1.958848
12.71667,1.958848
12.73333,1.958848
12.75,1.958848
12.76667,1.958848
12.78333,1.958848
12.8,1.958848
12.81667,1.958848
12.83333,1.958848
12.85,1.958848
12.86667,1.958848
12.88333,1.958848
12.9,1.958848
12.91667,1.958848
12.93333,1.958848
12.95,1.958848
12.96667,1.958848
12.98333,1.958848
13,1.958848
13.01667,1.958848
13.03333,1.958848
13.05,1.958848
13.06667,1.958848
13.08333,1.958848
13.1,1.958848
13.11667,1.958848
13.13333,1.958848
13.15,1.958848
13.16667,1.958848
13.18333,1.958848
13.2,1.958848
13.21667,1.958848
13.23333,1.958848
13.25,1.958848
13.26667,1.958848
13.28333,1.958848
13.3,1.958848
13.31667,1.958848
13.33333,1.958848
13.35,1.958848
13.36667,1.958848
13.38333,1.958848
13.4,1.958848
13.41667,1.958848
13.43333,1.958848
13.45,1.958848
13.46667,1.958848
13.48333,1.958848
13.5,1.958848
13.51667,1.958848
13.53333,1.958848
13.55,1.958848
13.56667,1.958848
13.58333,1.958848
13.6,1.958848
13.61667,1.958848
13.63333,1.958848
13.65,1.958848
13.66667,1.958848
13.68333,1.958848
13.7,1.958848
13.71667,1.958848
13.73333,1.958848
13.75,1.958848
13.76667,1.958848
13.78333,1.958848
13.8,1.958848
13.81667,1.958848
13.83333,1.958848
13.85,1.958848
13.86667,1.958848
13.88333,1.958848
13.9,1.958848
13.91667,1.958848
13.93333,1.958848
13.95,1.958848
13.96667,1.958848
13.98333,1.958848
14,1.958848
14.01667,1.958848
14.03333,1.958848
14.05,1.958848
14.06667,1.958848
14.08333,1.958848
14.1,1.958848
14.11667,1.958848
14.13333,1.958848
14.15,1.958848
14.16667,1.958848
14.18333,1.958848
14.2,1.958848
14.21667,1.958848
14.23333,1.958848
14.25,1.958848
14.26667,1.958848
14.28333,1.958848
14.3,1.958848
14.31667,1.958848
14.33333,1.958848
14.35,1.958848
14.36667,1.958848
14.38333,1.958848
14.4,1.958848
14.41667,1.958848
14.43333,1.958848
14.45,1.958848
14.46667,1.958848
14.48333,1.958848
14.5,1.958848
14.51667,1.958848
14.53333,1.958848
14.55,1.958848
14.56667,1.958848
14.58333,1.958848
14.6,1.958848
14.61667,1.958848
14.63333,1.958848
14.65,1.958848
14.66667,1.958848
14.68333,1.958848
14.7,1.958848
14.71667,1.958848
14.73333,1.958848
14.75,1.958848
14.76667,1.958848
14.78333,1.958848
14.8,1.958848
14.81667,1.958848
14.83333,1.958848
14.85,1.958848
14.86667,1.958848
14.88333,1.958848
14.9,1.958848
14.91667,1.958848
14.93333,1.958848
14.95,1.958848
14.96667,1.958848
14.98333,1.958848
15,1.958848
15.01667,1.958848
15.03333,1.958848
15.05,1.958848
15.06667,1.958848
15.08333,1.958848
15.1,1.958848
15.11667,1.958848
15.13333,1.958848
15.15,1.958848
15.16667,1.958848
15.18333,1.958848
15.2,1.958848
15.21667,1.958848
15.23333,1.958848
15.25,1.958848
15.26667,1.958848
15.28333,1.958848
15.3,1.958848
15.31667,1.958848
15.33333,1.958848
15.35,1.958848
15.36667,1.958848
15.38333,1.958848
15.4,1.958848
15.41667,1.958848
15.43333,1.958848
15.45,1.958848
15.46667,1.958848
15.48333,1.958848
15.5,1.958848
15.51667,1.958848
15.53333,1.958848
15.55,1.958848
15.56667,1.958848
15.58333,1.958848
15.6,1.958848
15.61667,1.958848
15.63333,1.958848
15.65,1.958848
15.66667,1.958848
15.68333,1.958848
15.7,1.958848
15.71667,1.958848
15.73333,1.958848
15.75,1.958848
15.76667,1.958848
15.78333,1.958848
15.8,1.958848
15.81667,1.958848
15.83333,1.958848
15.85,1.958848
15.86667,1.958848
15.88333,1.958848
15.9,1.958848
15.91667,1.958848
15.93333,1.958848
15.95,1.958848
15.96667,1.958848
15.98333,1.958848
16,1.958848
16.01667,1.958848
16.03333,1.958848
16.05,1.958848
16.06667,1.958848
16.08333,1.958848
16.1,1.958848
16.11667,1.958848
16.13333,1.958848
16.15,1.958848
16.16667,1.958848
16.18333,1.958848
16.2,1.958848
16.21667,1.958848
16.23333,1.958848
16.25,1.958848
16.26667,1.958848
16.28333,1.958848
16.3,1.958848
16.31667,1.958848
16.33333,1.958848
16.35,1.958848
16.36667,1.958848
16.38333,1.958848
16.4,1.958848
16.41667,1.958848
16.43333,1.958848
16.45,1.958848
16.46667,1.958848
16.48333,1.958848
16.5,1.958848
16.51667,1.958848
16.53333,1.958848
16.55,1.958848
16.56667,1.958848
16.58333,1.958848
16.6,1.958848
16.61667,1.958848
16.63333,1.958848
16.65,1.958848
16.66667,1.958848
16.68333,1.958848
16.7,1.958848
16.71667,1.958848
16.73333,1.958848
16.75,1.958848
16.76667,1.958848
16.78333,1.958848
16.8,1.958848
16.81667,1.958848
16.83333,1.958848
16.85,1.958848
16.86667,1.958848
16.88333,1.958848
16.9,1.958848
16.91667,1.958848
16.93333,1.958848
16.95,1.958848
16.96667,1.958848
16.98333,1.958848
17,1.958848
17.01667,1.958848
17.03333,1.958848
17.05,1.958848
17.06667,1.958848
17.08333,1.958848
17.1,1.958848
17.11667,1.958848
17.13333,1.958848
17.15,1.958848
17.16667,1.958848
17.18333,1.958848
17.2,1.958848
17.21667,1.958848
17.23333,1.958848
17.25,1.958848
17.26667,1.958848
17.28333,1.958848
17.3,1.958848
17.31667,1.958848
17.33333,1.958848
17.35,1.958848
17.36667,1.958848
17.38333,1.958848
17.4,1.958848
17.41667,1.958848
17.43333,1.958848
17.45,1.958848
17.46667,1.958848
17.48333,1.958848
17.5,1.958848
17.51667,1.958848
17.53333,1.958848
17.55,1.958848
17.56667,1.958848
17.58333,1.958848
17.6,1.958848
17.61667,1.958848
17.63333,1.958848
17.65,1.958848
17.66667,1.958848
17.68333,1.958848
17.7,1.958848
17.71667,1.958848
17.73333,1.958848
17.75,1.958848
17.76667,1.958848
17.78333,1.958848
17.8,1.958848
17.81667,1.958848
17.83333,1.958848
17.85,1.958848
17.86667,1.958848
17.88333,1.958848
17.9,1.958848
17.91667,1.958848
17.93333,1.958848
17.95,1.958848
17.96667,1.958848
17.98333,1.958848
18,1.958848
18.01667,1.958848
18.03333,1.958848
18.05,1.958848
18.06667,1.958848
18.08333,1.958848
18.1,1.958848
18.11667,1.958848
18.13333,1.958848
18.15,1.958848
18.16667,1.958848
18.18333,1.958848
18.2,1.958848
18.21667,1.958848
18.23333,1.958848
18.25,1.958848
18.26667,1.958848
18.28333,1.958848
18.3,1.958848
18.31667,1.958848
18.33333,1.958848
18.35,1.958848
18.36667,1.958848
18.38333,1.958848
18.4,1.958848
18.41667,1.958848
18.43333,1.958848
18.45,1.958848
18.46667,1.958848
18.48333,1.958848
18.5,1.958848
18.51667,1.958848
18.53333,1.958848
18.55,1.958848
18.56667,1.958848
18.58333,1.958848
18.6,1.958848
18.61667,1.958848
18.63333,1.958848
18.65,1.958848
18.66667,1.953361
18.68333,1.953361
18.7,1.953361
18.71667,1.953361
18.73333,1.950617
18.75,1.947874
18.76667,1.942387
18.78333,1.931413
18.8,1.917695
18.81667,1.906721
18.83333,1.901234
18.85,1.893004
18.86667,1.887517
18.88333,1.88203
18.9,1.879287
18.91667,1.876543
18.93333,1.8738
18.95,1.8738
18.96667,1.871056
18.98333,1.868313
19,1.865569
19.01667,1.865569
19.03333,1.865569
19.05,1.862826
19.06667,1.862826
19.08333,1.862826
19.1,1.862826
19.11667,1.860082
19.13333,1.860082
19.15,1.860082
19.16667,1.860082
19.18333,1.860082
19.2,1.860082
19.21667,1.860082
19.23333,1.860082
19.25,1.860082
19.26667,1.860082
19.28333,1.860082
19.3,1.860082
19.31667,1.860082
19.33333,1.860082
19.35,1.860082
19.36667,1.860082
19.38333,1.860082
19.4,1.868313
19.41667,1.868313
19.43333,1.871056
19.45,1.871056
19.46667,1.8738
19.48333,1.8738
19.5,1.8738
19.51667,1.876543
19.53333,1.876543
19.55,1.879287
19.56667,1.879287
19.58333,1.88203
19.6,1.88203
19.61667,1.884773
19.63333,1.884773
19.65,1.884773
19.66667,1.887517
19.68333,1.887517
19.7,1.887517
19.71667,1.89026
19.73333,1.89026
19.75,1.89026
19.76667,1.893004
19.78333,1.893004
19.8,1.893004
19.81667,1.895747
19.83333,1.895747
19.85,1.895747
19.86667,1.895747
19.88333,1.895747
19.9,1.895747
19.91667,1.895747
19.93333,1.895747
19.95,1.895747
19.96667,1.895747
19.98333,1.895747
20,1.895747
20.01667,1.895747
20.03333,1.887517
20.05,1.884773
20.06667,1.88203
20.08333,1.879287
20.1,1.879287
20.11667,1.8738
20.13333,1.871056
20.15,1.862826
20.16667,1.860082
20.18333,1.854595
20.2,1.846365
20.21667,1.838134
20.23333,1.832647
20.25,1.824417
20.26667,1.81893
20.28333,1.813443
20.3,1.810699
20.31667,1.805212
20.33333,1.799725
20.35,1.791495
20.36667,1.788752
20.38333,1.780521
20.4,1.775034
20.41667,1.769547
20.43333,1.769547
20.45,1.76406
20.46667,1.76406
20.48333,1.761317
20.5,1.758573
20.51667,1.75583
20.53333,1.75583
20.55,1.753086
20.56667,1.753086
20.58333,1.750343
20.6,1.750343
20.61667,1.747599
20.63333,1.747599
20.65,1.744856
20.66667,1.742112
20.68333,1.742112
20.7,1.742112
20.71667,1.739369
20.73333,1.739369
20.75,1.739369
20.76667,1.739369
20.78333,1.736625
20.8,1.736625
20.81667,1.736625
20.83333,1.733882
20.85,1.733882
20.86667,1.733882
20.88333,1.733882
20.9,1.733882
20.91667,1.731138
20.93333,1.731138
20.95,1.731138
20.96667,1.731138
20.98333,1.731138
21,1.731138
21.01667,1.731138
21.03333,1.731138
21.05,1.731138
21.06667,1.731138
21.08333,1.731138
21.1,1.731138
21.11667,1.731138
21.13333,1.731138
21.15,1.731138
21.16667,1.731138
21.18333,1.731138
21.2,1.731138
21.21667,1.731138
21.23333,1.731138
21.25,1.742112
21.26667,1.742112
21.28333,1.742112
21.3,1.742112
21.31667,1.744856
21.33333,1.744856
21.35,1.744856
21.36667,1.744856
21.38333,1.744856
21.4,1.744856
21.41667,1.744856
21.43333,1.744856
21.45,1.744856
21.46667,1.744856
21.48333,1.744856
21.5,1.744856
21.51667,1.744856
21.53333,1.744856
21.55,1.744856
21.56667,1.744856
21.58333,1.744856
21.6,1.744856
21.61667,1.744856
21.63333,1.744856
21.65,1.744856
21.66667,1.744856
21.68333,1.744856
21.7,1.744856
21.71667,1.744856
21.73333,1.744856
21.75,1.744856
21.76667,1.744856
21.78333,1.744856
21.8,1.744856
21.81667,1.744856
21.83333,1.747599
21.85,1.747599
21.86667,1.747599
21.88333,1.750343
21.9,1.750343
21.91667,1.750343
21.93333,1.750343
21.95,1.753086
21.96667,1.753086
21.98333,1.753086
22,1.753086
22.01667,1.75583
22.03333,1.75583
22.05,1.75583
22.06667,1.75583
22.08333,1.758573
22.1,1.758573
22.11667,1.758573
22.13333,1.758573
22.15,1.761317
22.16667,1.761317
22.18333,1.761317
22.2,1.761317
22.21667,1.761317
22.23333,1.76406
22.25,1.76406
22.26667,1.76406
22.28333,1.76406
22.3,1.766804
22.31667,1.766804
22.33333,1.766804
22.35,1.766804
22.36667,1.766804
22.38333,1.766804
22.4,1.766804
22.41667,1.766804
22.43333,1.769547
22.45,1.769547
22.46667,1.769547
22.48333,1.769547
22.5,1.769547
22.51667,1.769547
22.53333,1.769547
22.55,1.769547
22.56667,1.769547
22.58333,1.769547
22.6,1.769547
22.61667,1.769547
22.63333,1.769547
22.65,1.769547
22.66667,1.769547
22.68333,1.769547
22.7,1.769547
22.71667,1.769547
22.73333,1.769547
22.75,1.769547
22.76667,1.769547
22.78333,1.769547
22.8,1.769547
22.81667,1.769547
22.83333,1.769547
22.85,1.769547
22.86667,1.769547
22.88333,1.769547
22.9,1.769547
22.91667,1.769547
22.93333,1.769547
22.95,1.769547
22.96667,1.769547
22.98333,1.761317
23,1.761317
23.01667,1.758573
23.03333,1.75583
23.05,1.75583
23.06667,1.75583
23.08333,1.753086
23.1,1.750343
23.11667,1.750343
23.13333,1.747599
23.15,1.744856
23.16667,1.742112
23.18333,1.742112
23.2,1.739369
23.21667,1.736625
23.23333,1.736625
23.25,1.733882
23.26667,1.731138
23.28333,1.731138
23.3,1.728395
23.31667,1.728395
23.33333,1.725651
23.35,1.722908
23.36667,1.720164
23.38333,1.717421
23.4,1.714677
23.41667,1.70919
23.43333,1.703704
23.45,1.695473
23.46667,1.687243
23.48333,1.679012
23.5,1.670782
23.51667,1.665295
23.53333,1.659808
23.55,1.651577
23.56667,1.64609
23.58333,1.643347
23.6,1.63786
23.61667,1.632373
23.63333,1.629629
23.65,1.624142
23.66667,1.621399
23.68333,1.618655
23.7,1.615912
23.71667,1.613169
23.73333,1.610425
23.75,1.607682
23.76667,1.604938
23.78333,1.602195
23.8,1.599451
23.81667,1.596708
23.83333,1.59122
23.85,1.59122
23.86667,1.588477
23.88333,1.58299
23.9,1.58299
23.91667,1.577503
23.93333,1.57476
23.95,1.569273
23.96667,1.563786
23.98333,1.563786
24,1.558299
24.01667,1.555555
24.03333,1.552812
24.05,1.550068
24.06667,1.547325
24.08333,1.544581
24.1,1.541838
24.11667,1.539094
24.13333,1.536351
24.15,1.533607
24.16667,1.530864
24.18333,1.530864
24.2,1.528121
24.21667,1.525377
24.23333,1.525377
24.25,1.522634
24.26667,1.522634
24.28333,1.51989
24.3,1.51989
24.31667,1.517146
24.33333,1.517146
24.35,1.514403
24.36667,1.514403
24.38333,1.514403
24.4,1.51166
24.41667,1.51166
24.43333,1.508916
24.45,1.508916
24.46667,1.508916
24.48333,1.506173
24.5,1.506173
24.51667,1.506173
24.53333,1.503429
24.55,1.503429
24.56667,1.503429
24.58333,1.503429
24.6,1.500686
24.61667,1.500686
24.63333,1.500686
24.65,1.500686
24.66667,1.497942
24.68333,1.497942
24.7,1.497942
24.71667,1.497942
24.73333,1.495199
24.75,1.495199
24.76667,1.495199
24.78333,1.495199
24.8,1.492455
24.81667,1.492455
24.83333,1.492455
24.85,1.492455
24.86667,1.489712
24.88333,1.489712
24.9,1.489712
24.91667,1.489712
24.93333,1.486968
24.95,1.486968
24.96667,1.486968
24.98333,1.486968
25,1.486968
25.01667,1.489712
25.03333,1.492455
25.05,1.492455
25.06667,1.495199
25.08333,1.500686
25.1,1.506173
25.11667,1.508916
25.13333,1.514403
25.15,1.51989
25.16667,1.525377
25.18333,1.525377
25.2,1.530864
25.21667,1.533607
25.23333,1.539094
25.25,1.544581
25.26667,1.544581
25.28333,1.550068
25.3,1.555555
25.31667,1.555555
25.33333,1.561042
25.35,1.563786
25.36667,1.566529
25.38333,1.569273
25.4,1.57476
25.41667,1.580247
25.43333,1.585734
25.45,1.59122
25.46667,1.593964
25.48333,1.599451
25.5,1.607682
25.51667,1.613169
25.53333,1.618655
25.55,1.626886
25.56667,1.629629
25.58333,1.632373
25.6,1.640603
25.61667,1.64609
25.63333,1.651577
25.65,1.659808
25.66667,1.662551
25.68333,1.670782
25.7,1.679012
25.71667,1.687243
25.73333,1.69273
25.75,1.70096
25.76667,1.706447
25.78333,1.70919
25.8,1.714677
25.81667,1.722908
25.83333,1.728395
25.85,1.736625
25.86667,1.739369
25.88333,1.747599
25.9,1.75583
25.91667,1.76406
25.93333,1.769547
25.95,1.777778
25.96667,1.783265
25.98333,1.788752
26,1.794238
